,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
7706,16299489,https://www.airbnb.com/rooms/16299489,20241104040953,2024-11-04,city scrape,Comfy Bedroom/Opens out to back garden/Great area!,"Queen size bed, huge window for ample natural light, tall ceiling, closet space, door opens out to big back garden, high speed Internet, fresh bedding and towels provided.","Off the Myrtle stop on the JMZ train Myrtle, this culturally mixed neighborhood is situated on the edge Williamsburg where Bushwick meets Bed-Stuy. Here you will find an avant garde area known for its vibrant underground scene. This up and coming neighborhood is stirring with bohemian night spots, funky cafes, dive bars, art gallery's and junk shops all in walking distance. Not to mention everything is very affordable and very close to Manhattan. Its an awesome area, you'll love it!",https://a0.muscache.com/pictures/0cd49305-cacd-4725-ad5a-812a93bfe6d7.jpg,30532557,https://www.airbnb.com/users/show/30532557,Eibhlin,2015-04-03,,"Hi!

I'm from Ireland, Dublin, and love to travel, and explore new places! Delighted to share my City with you! Hope you enjoy it as much as i do..  

My nanny always used to say ""the world is your oyster"" !

Happy travels,
Slainte!

",within a few hours,100%,69%,f,https://a0.muscache.com/im/users/30532557/profile_pic/1442545955/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/30532557/profile_pic/1442545955/original.jpg?aki_policy=profile_x_medium,Bushwick,21.0,51.0,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Bushwick,Brooklyn,40.69969,-73.93285,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Air conditioning"", ""Wifi"", ""Free street parking"", ""Private living room"", ""Heating"", ""Dishes and silverware"", ""Long term stays allowed"", ""Microwave"", ""Carbon monoxide alarm"", ""Hot water"", ""Stainless steel gas stove"", ""Refrigerator"", ""Backyard"", ""Bathtub"", ""Window guards"", ""Dishwasher"", ""Cooking basics"", ""Dining table"", ""Hangers"", ""Freezer"", ""Kitchen"", ""Stainless steel oven""]",$46.00,30,1124,30.0,30.0,1124.0,1124.0,30.0,1124.0,,t,3,33,63,153,2024-11-04,3,0,0,2017-09-18,2022-08-15,3.67,4.0,2.67,4.33,3.0,5.0,3.67,,f,14,0,14,0,0.03
7708,16301464,https://www.airbnb.com/rooms/16301464,20241104040953,2024-11-04,previous scrape,"Studio apt in Midtown Manhattan, great value","Fist time trying airbnb. Girlfriend and I are off to Asia for 5 weeks. Renting out my space will offset vacation expenses.<br />Very close to Lincoln Center/ <br />Central Park/Columbus Circle. You’ll love my place because of super convenient location, entire apartment is yours, the building has a very relaxed vibe. This is a well maintained pre-war building with elevator. Very close to central park, Lincoln center and a wide variety of restaurants and local bars in the neighborhood of Hell's Kitchen.",,https://a0.muscache.com/pictures/4f2d590e-1bf8-4b0c-a144-338376ea89a1.jpg,66271966,https://www.airbnb.com/users/show/66271966,Don,2016-04-07,"New York, NY",,,,,f,https://a0.muscache.com/im/pictures/user/76ada144-5c11-4fe8-aeeb-467885329afc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/76ada144-5c11-4fe8-aeeb-467885329afc.jpg?aki_policy=profile_x_medium,Hell's Kitchen,1.0,1.0,"['email', 'phone']",t,t,,Hell's Kitchen,Manhattan,40.76912,-73.98899,Entire rental unit,Entire home/apt,2,,1 bath,,,"[""TV"", ""Heating"", ""Elevator"", ""Essentials"", ""Air conditioning"", ""Hangers"", ""Pets allowed"", ""Kitchen"", ""Shampoo"", ""Wifi""]",,30,38,30.0,30.0,38.0,38.0,30.0,38.0,,,0,0,0,0,2024-11-04,4,0,0,2017-02-28,2017-03-16,3.25,4.25,1.75,3.75,4.5,4.25,4.0,,f,1,1,0,0,0.04
7807,16451278,https://www.airbnb.com/rooms/16451278,20241104040953,2024-11-04,previous scrape,Williamsburg Loft - Short or Long term Roommate,"Really nice, well lit, loft space that has been divided into 3 bedrooms. Every room has a window and the flat gets incredible light, plus the tall ceilings and clean white walls make it feel even more spacious. The room itself is furnished with bed and closet. It is also the most private room; close to the bathroom, close to the main entrance and separated from the other rooms. There is tons of common space in the apartment. The bathroom is also huge and has two vanities and a big shower.",,https://a0.muscache.com/pictures/d6ddf0dc-1ca7-43a8-a7ab-30d6dd639555.jpg,7988793,https://www.airbnb.com/users/show/7988793,Andres,2013-08-06,"Barranquilla, Colombia",Colombian architect / designer ,,,,f,https://a0.muscache.com/im/users/7988793/profile_pic/1375832949/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7988793/profile_pic/1375832949/original.jpg?aki_policy=profile_x_medium,Williamsburg,1.0,1.0,"['email', 'phone']",t,t,,Williamsburg,Brooklyn,40.72003,-73.95724,Private room in rental unit,Private room,1,,1 shared bath,3.0,,"[""TV"", ""Washer"", ""Heating"", ""Elevator"", ""Essentials"", ""Air conditioning"", ""Hangers"", ""Kitchen"", ""Wifi"", ""Dryer"", ""Gym""]",,30,120,30.0,30.0,120.0,120.0,30.0,120.0,,,0,0,0,0,2024-11-04,1,0,0,2017-02-23,2017-02-23,5.0,5.0,2.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.01
7968,16960760,https://www.airbnb.com/rooms/16960760,20241104040953,2024-11-04,previous scrape,Large private room w huge loft in Williamsburg,"Located in the heart of Williamsburg and only a 3 minute walk to the L train on Bedford ave. Apartment #14 is in the second building of the complex, separated by a friendly courtyard. Best neighborhood ever!!!",,https://a0.muscache.com/pictures/c5fc3ad2-c765-4163-91bb-b72eb9ba5c2d.jpg,113409633,https://www.airbnb.com/users/show/113409633,Lauren,2017-01-26,"Madison, MS",,,,,f,https://a0.muscache.com/im/pictures/user/165b1c0f-ad3d-4b10-aed3-6bfe8f14ba2b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/165b1c0f-ad3d-4b10-aed3-6bfe8f14ba2b.jpg?aki_policy=profile_x_medium,Williamsburg,1.0,1.0,"['email', 'phone']",t,t,,Williamsburg,Brooklyn,40.72049,-73.9595,Private room in rental unit,Private room,2,,1 shared bath,,,"[""Heating"", ""Lock on bedroom door"", ""Air conditioning"", ""Hangers"", ""Kitchen"", ""Private entrance"", ""Wifi""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,3,0,0,2017-05-03,2017-05-19,4.0,4.67,2.67,5.0,5.0,5.0,4.33,,f,1,0,1,0,0.03
8083,17450190,https://www.airbnb.com/rooms/17450190,20241104040953,2024-11-04,previous scrape,Small Cozy Room in Herald Square,"My place is close to the Empire State Building, Korea Town, Macy's, 34th St Herald Square Station, Penn Station, Madison Square Garden, Bryant Park. You'll love my place because of the neighborhood, the 24/7 doorman building, the great location, the convenient transportation, then never-sleep New York experiences. My place is good for solo adventurers and business travelers.","I love the location! This apartment is literally in the center of Manhattan. Across street from Macy's headquarters, next door to the Empire State Building, 2 blocks away from Korea Town, 1 minute away from 34th St Herald Square Station, 2 blocks away from Penn Station and Madison Square Garden, 10 mins walk to Bryant Park. I also love this is a 24/7 doorman building.",https://a0.muscache.com/pictures/79051c75-cfdf-4e18-88ff-6fc229a4744e.jpg,28584159,https://www.airbnb.com/users/show/28584159,Chelsea,2015-03-01,"New York, NY","Hi there! Nice to meet you! I work in fashion e-commerce. I work remotely most of the time. I’ve lived in NYC for 9 years, Miami for 5, and Europe for a few years. 
I'm a food enthusiast who loves trying various cuisines, traveling, playing tennis, climbing, exploring new places, and meeting new people.",,,,f,https://a0.muscache.com/im/users/28584159/profile_pic/1427632678/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/28584159/profile_pic/1427632678/original.jpg?aki_policy=profile_x_medium,Midtown,1.0,2.0,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Midtown,Manhattan,40.74842,-73.98676,Private room in rental unit,Private room,1,,1 shared bath,,,"[""Heating"", ""Washer"", ""Lock on bedroom door"", ""Smoke alarm"", ""Elevator"", ""Essentials"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Kitchen"", ""Wifi"", ""Hair dryer"", ""Dryer"", ""Gym""]",,300,1125,300.0,300.0,1125.0,1125.0,300.0,1125.0,,t,29,59,89,89,2024-11-04,1,0,0,2017-03-25,2017-03-25,4.0,5.0,2.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.01
8945,19831736,https://www.airbnb.com/rooms/19831736,20241104040953,2024-11-04,previous scrape,Spacious Sunny Living Room in Prime Brooklyn,"This is a living room turned guest room, you will have your privacy behind curtains, and feel free to use our kitchen and bar table for laptop work, so it's like a studio space. Nice neighborhood in Brooklyn with super quick access to the C-train and an abundance of good restaurants nearby.",,https://a0.muscache.com/pictures/ea71e0de-488b-4615-a166-255f9e5ade60.jpg,23027289,https://www.airbnb.com/users/show/23027289,Eileen,2014-10-27,"New York, NY","Architectural designer, loves traveling and exploration in arts and design.",,,,f,https://a0.muscache.com/im/pictures/user/a1502994-6bb1-4a85-be60-ddd210a3a166.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a1502994-6bb1-4a85-be60-ddd210a3a166.jpg?aki_policy=profile_x_medium,Clinton Hill,1.0,1.0,"['email', 'phone', 'work_email']",t,t,,Clinton Hill,Brooklyn,40.68176,-73.96417,Private room in rental unit,Private room,3,,1 shared bath,,,"[""Heating"", ""Washer"", ""Essentials"", ""Air conditioning"", ""Hangers"", ""Lockbox"", ""Kitchen"", ""Shampoo"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""Dryer""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,0,2024-11-04,1,0,0,2017-08-29,2017-08-29,5.0,5.0,2.0,5.0,3.0,5.0,4.0,,f,1,0,1,0,0.01
9518,21216917,https://www.airbnb.com/rooms/21216917,20241104040953,2024-11-04,previous scrape,Cozy Room in Brooklyn,"Cozy room in Bushwick, near the L,J, and  M train!<br /><br /> Amazing cafes and restaurants around, great energy people, parks, dogs, happiness! <br /><br />Get away from the city, and hang with the hippies! <br /><br />Near one of the best clubs in NEW YORK CITY THAT ONLY LOCALS KNOW! - house of yes<br /><br />I am a circus artist, and my sister is a jornalist! We are lovely and friendly and love to have nice people to rent our lovely space! <br /><br />We are originally from Brazil... :) brazilian/American who love NYC! <br /><br /><br /><br /><br />:)",,https://a0.muscache.com/pictures/b9f59ff6-cf1f-4c88-af17-8f820c544dd4.jpg,153292704,https://www.airbnb.com/users/show/153292704,Marcela,2017-10-04,,,,,,f,https://a0.muscache.com/im/pictures/user/5f8ed888-e71b-4fa8-b2d8-ec48f1cfd789.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5f8ed888-e71b-4fa8-b2d8-ec48f1cfd789.jpg?aki_policy=profile_x_medium,Bushwick,1.0,1.0,"['email', 'phone']",t,f,,Bushwick,Brooklyn,40.69844,-73.92951,Private room in rental unit,Private room,2,,1 private bath,2.0,,"[""TV"", ""Essentials"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Private living room""]",,30,31,30.0,30.0,31.0,31.0,30.0,31.0,,,0,0,0,0,2024-11-04,2,0,0,2017-11-05,2018-01-04,4.0,4.5,2.5,5.0,4.0,4.5,4.5,,f,1,0,1,0,0.02
9650,21512977,https://www.airbnb.com/rooms/21512977,20241104040953,2024-11-04,previous scrape,Private Bushwick Room in Great Location!,Private room in Bushwick apartment available. Just a short walk the subway and only a 15 minute ride into Manhattan. Also close to many hip bars and restaurants! Apartment is quiet so it is perfect for those traveling for work. There is also laundry in the building!,,https://a0.muscache.com/pictures/220ffeba-04c6-4aa7-b3fe-34f21de48bd2.jpg,26804769,https://www.airbnb.com/users/show/26804769,Andrea,2015-01-27,"New York, NY",,,,,f,https://a0.muscache.com/im/pictures/user/a5332554-9f83-47fd-aaa7-a2908b2096c4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a5332554-9f83-47fd-aaa7-a2908b2096c4.jpg?aki_policy=profile_x_medium,Bushwick,1.0,2.0,"['email', 'phone']",t,f,,Bushwick,Brooklyn,40.69902,-73.91137,Private room in rental unit,Private room,1,,1.5 shared baths,1.0,,"[""TV"", ""Washer"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Hangers"", ""Kitchen"", ""Wifi"", ""Dryer""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,2,0,0,2017-11-10,2017-11-20,3.5,3.5,2.5,5.0,3.5,4.0,5.0,,f,1,0,1,0,0.02
9970,22050927,https://www.airbnb.com/rooms/22050927,20241104040953,2024-11-04,previous scrape,法拉盛温馨亲子房,"This home is located in a luxury residential area in the hustle and bustle of Farah.The neighborhood is very safe, very nice, and the transportation is very convenient. One minute walk to convenience supermarket, 10 minutes walk to big supermarket, bakery, restaurants, and Korean Street.15 minutes to Laguadi Airport (LGA) and 23 minutes to JFK Airport.10 min walk to train station, 30 min train to Manhattan. There is free parking at the entrance, and parking is very convenient. The host provides free Wi-Fi, bath products, clean towels, bath towels, slippers.The house is equipped with central air conditioning, the space in each room is very large, and there is a TV, and all the mattresses are from Sleep's, very soft and comfortable, and the bedding is pure cotton, to remove your fatigue for the day.The kitchen, living room and dining room are available for guests to use, and the kitchen is fully equipped.","One minute walk to a convenience supermarket, 10 minutes walk to a large supermarket, bakery, restaurants, and Korean Street.",https://a0.muscache.com/pictures/136ea6a0-5eba-4ab0-9a72-313466d0283e.jpg,135530716,https://www.airbnb.com/users/show/135530716,Angela,2017-06-17,"New York, United States",,,,,f,https://a0.muscache.com/im/pictures/user/25aa0e09-bb47-4b85-9bfa-1deb1624c1fd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/25aa0e09-bb47-4b85-9bfa-1deb1624c1fd.jpg?aki_policy=profile_x_medium,Flushing,4.0,5.0,"['email', 'phone']",t,t,Neighborhood highlights,Flushing,Queens,40.76565,-73.79641,Private room in home,Private room,3,,1 shared bath,,,"[""Smoke alarm"", ""Stove"", ""Air conditioning"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Shower gel"", ""Free street parking"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Microwave"", ""Long term stays allowed"", ""Bed linens"", ""Baking sheet"", ""Bread maker"", ""Iron"", ""Free parking on premises"", ""Hot water"", ""Coffee maker"", ""Refrigerator"", ""Shampoo"", ""Essentials"", ""Hangers"", ""First aid kit"", ""Kitchen"", ""Oven""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,0,2024-11-04,1,0,0,2018-03-22,2018-03-22,5.0,1.0,1.0,1.0,1.0,4.0,5.0,,f,4,1,3,0,0.01
10134,22295587,https://www.airbnb.com/rooms/22295587,20241104040953,2024-11-04,previous scrape,Two Floor Penthouse Apartment with Private Terrace,"AMAZING TWO FLOOR PENTHOUSE APARTMENT IN THE EAST VILLAGE with PRIVATE TERRACE!!!! We are renting out one private room in this apartment with an attached bathroom. There is another room in the apartment that will be occupied by another tenant. The apartment is a penthouse and has a beautiful private terrace that overlooks the city skyline of downtown Manhattan!<br /><br />The building comes with a full gym, wheelchair accessible stairs, elevator, laundry machines, and public backyard.",,https://a0.muscache.com/pictures/95d61c12-5727-4603-8cf2-7dfae2a5be8d.jpg,152629314,https://www.airbnb.com/users/show/152629314,Rahul,2017-09-29,"Old Bethpage, NY",,,,,f,https://a0.muscache.com/im/pictures/user/fc780844-bf19-4490-8e4d-23e143259982.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fc780844-bf19-4490-8e4d-23e143259982.jpg?aki_policy=profile_x_medium,Alphabet City,1.0,1.0,['phone'],t,t,,East Village,Manhattan,40.72376,-73.97692,Private room in rental unit,Private room,2,,1 private bath,2.0,,"[""Smoke alarm"", ""Air conditioning"", ""Pets allowed"", ""Wifi"", ""Dryer"", ""Private living room"", ""TV"", ""Washer"", ""Heating"", ""Smoking allowed"", ""Carbon monoxide alarm"", ""Iron"", ""Free parking on premises"", ""Gym"", ""Shampoo"", ""Elevator"", ""Hangers"", ""First aid kit"", ""Kitchen""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,2,0,0,2018-01-13,2018-01-25,4.0,3.5,2.0,4.0,3.0,4.5,4.5,,f,1,0,1,0,0.02
10396,23017281,https://www.airbnb.com/rooms/23017281,20241104040953,2024-11-04,city scrape,Prospect Park Apt. for Rent,Spacious and sunny one bedroom apartment right around the corner from beautiful Prospect Park.,,https://a0.muscache.com/pictures/hosting/Hosting-23017281/original/ecaa5f4e-bb4d-4b7b-87f7-04dabdf47fc6.jpeg,47928300,https://www.airbnb.com/users/show/47928300,Aaron,2015-11-01,"New York, NY",,,,,f,https://a0.muscache.com/im/pictures/user/c920e8c3-e969-40ce-b39a-a475e8fd5035.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c920e8c3-e969-40ce-b39a-a475e8fd5035.jpg?aki_policy=profile_x_medium,Prospect Lefferts Gardens,1.0,1.0,"['email', 'phone']",t,t,,Prospect-Lefferts Gardens,Brooklyn,40.6602173,-73.9609613,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""TV"", ""Heating"", ""Piano"", ""Smoke alarm"", ""Elevator"", ""Essentials"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""First aid kit"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Host greets you""]",$180.00,30,30,30.0,30.0,30.0,30.0,30.0,30.0,,t,29,59,89,89,2024-11-04,4,0,0,2023-07-01,2023-09-17,3.75,3.5,2.5,4.0,4.5,4.5,3.75,,f,1,1,0,0,0.24
10410,23052180,https://www.airbnb.com/rooms/23052180,20241104040953,2024-11-04,city scrape,Large Room in Trendy Bushwick - 3,"This is a large room located in the trendy Bushwick neighborhood of Brooklyn, NY.  The apartment is very nice. This particular room has soundproof windows, but may receive a significant amount of street noise with the windows open.<br /><br /><br />Please do not place a reservation without contacting me first as to inquire as to those dates. I may have conflicts that are not reflected in my calendar and might be forced to reject any reservations I did not clear beforehand.<br /><br />current pricing discounted for 1/per",,https://a0.muscache.com/pictures/miso/Hosting-23052180/original/ef25445d-149c-4b0f-b710-3b8ef670ba5c.jpeg,9864136,https://www.airbnb.com/users/show/9864136,Anthony,2013-11-07,"New York, NY","Long time New Yorker, born and bred.  I can answer almost any question you may have about this city.",within a day,88%,52%,f,https://a0.muscache.com/im/users/9864136/profile_pic/1388362033/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9864136/profile_pic/1388362033/original.jpg?aki_policy=profile_x_medium,Bushwick,19.0,43.0,"['email', 'phone']",t,t,,Bedford-Stuyvesant,Brooklyn,40.68448,-73.91342,Private room in rental unit,Private room,4,1.5,1.5 shared baths,1.0,1.0,"[""Lock on bedroom door"", ""Smoke alarm"", ""Fire extinguisher"", ""Stove"", ""Air conditioning"", ""Wifi"", ""Hair dryer"", ""Free street parking"", ""Heating"", ""Dishes and silverware"", ""Long term stays allowed"", ""Microwave"", ""Carbon monoxide alarm"", ""Bed linens"", ""Single level home"", ""Dedicated workspace"", ""Iron"", ""Hot water"", ""Refrigerator"", ""Shampoo"", ""Bathtub"", ""Cooking basics"", ""Essentials"", ""Exterior security cameras on property"", ""Hangers"", ""Kitchen"", ""Oven""]",$50.00,30,730,30.0,30.0,730.0,730.0,30.0,730.0,,t,3,33,63,338,2024-11-04,2,0,0,2021-07-31,2022-03-30,3.5,4.0,2.5,5.0,5.0,4.0,3.5,,f,19,8,11,0,0.05
10445,23120678,https://www.airbnb.com/rooms/23120678,20241104040953,2024-11-04,previous scrape,Cozy Uptown Apartment!,"Super cozy and warm apartment, just blocks away from the Upper East Side and Central Park! Whether you are traveling for work, visiting some friends, or wanting to explore the concrete jungle, this is the place for you!",,https://a0.muscache.com/pictures/e3735932-3b7c-4d2a-a481-304a153786ec.jpg,4757826,https://www.airbnb.com/users/show/4757826,Cy,2013-01-18,"New York, NY",,,,,f,https://a0.muscache.com/im/users/4757826/profile_pic/1421900206/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4757826/profile_pic/1421900206/original.jpg?aki_policy=profile_x_medium,East Harlem,1.0,2.0,"['email', 'phone', 'work_email']",t,t,,East Harlem,Manhattan,40.79034,-73.9446,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Heating"", ""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Hangers"", ""Kitchen"", ""Shampoo"", ""Wifi""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,4,0,0,2018-05-20,2019-08-17,4.0,4.0,2.5,5.0,4.5,4.25,3.5,,f,1,1,0,0,0.05
10493,23312524,https://www.airbnb.com/rooms/23312524,20241104040953,2024-11-04,previous scrape,Light filled Cosy room is Brooklyn,"Spacious and sunny room available in a 3 bed room apartment in Bedstuy. The room has a queen bed and a closet. The apartment has a fully functional bathroom and a kitchen. There is free access to the rooftop on the same floor; gym and laundry in the building. 2 blocks from the train station. <br />Bedstuy is a rustic quintessentially Brooklyn neighborhood with a tons of cafes, restaurants, museums and culture to explore. It’s much lesser crowded than Williamsburg  and bushwick but worth experiencing.",,https://a0.muscache.com/pictures/6ef7d653-3a8e-404c-83e0-2d0d9746da82.jpg,75748625,https://www.airbnb.com/users/show/75748625,Kosha,2016-06-04,"New York, NY",,,,,f,https://a0.muscache.com/im/pictures/user/adeb8c6d-8d80-4b82-a58b-ab0796886842.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/adeb8c6d-8d80-4b82-a58b-ab0796886842.jpg?aki_policy=profile_x_medium,Bedford-Stuyvesant,1.0,1.0,"['email', 'phone', 'work_email']",t,t,,Bedford-Stuyvesant,Brooklyn,40.6897,-73.95327,Private room in rental unit,Private room,2,,1 shared bath,,,"[""Fire extinguisher"", ""Smoke alarm"", ""Air conditioning"", ""Pets allowed"", ""Wifi"", ""Dryer"", ""TV"", ""Washer"", ""Heating"", ""Smoking allowed"", ""Carbon monoxide alarm"", ""Iron"", ""Gym"", ""Shampoo"", ""Elevator"", ""Essentials"", ""Hangers"", ""First aid kit"", ""Kitchen""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,2,0,0,2018-02-19,2018-02-26,4.0,3.5,2.5,3.5,4.5,4.0,3.0,,f,1,0,1,0,0.02
10995,25231230,https://www.airbnb.com/rooms/25231230,20241104040953,2024-11-04,previous scrape,"Clean, quiet, close to Columbia and transit.","Clean, quiet, close to Columbia and transit.",,https://a0.muscache.com/pictures/dfc5afa3-9482-4d0c-a8df-420e6ee8f993.jpg,190629348,https://www.airbnb.com/users/show/190629348,Xinhua,2018-05-20,"New York, NY",,,,,f,https://a0.muscache.com/im/pictures/user/bd24a745-3165-46ea-bb46-7d5c78c05316.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bd24a745-3165-46ea-bb46-7d5c78c05316.jpg?aki_policy=profile_x_medium,Upper West Side,1.0,2.0,"['email', 'phone']",t,t,,Upper West Side,Manhattan,40.80255,-73.96325,Private room in rental unit,Private room,1,,1 shared bath,1.0,,"[""Heating"", ""Washer"", ""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Host greets you"", ""Dryer""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,7,0,0,2018-05-27,2018-08-30,4.0,4.57,2.86,4.29,4.43,4.71,4.0,,f,1,0,1,0,0.09
11002,25263845,https://www.airbnb.com/rooms/25263845,20241104040953,2024-11-04,previous scrape,Private Room with a Majestic View,"A quiet room in a beautiful, green neighborhood... with a majestic view to boot. The room has a spacious closet, armchair and full (double) bed. The common area of the apartment features a fully functional kitchen, which you may also use. The subway is a 2 minute walk from the building. The home is about 20-25 minutes via subway from midtown Manhattan, about 30-40 minutes from downtown/FiDi. I look forward to welcoming you to NYC!",,https://a0.muscache.com/pictures/7f8fda11-8d21-4df0-b3b4-db5c9d1b6af7.jpg,22825646,https://www.airbnb.com/users/show/22825646,Dmitriy,2014-10-22,"Austin, TX","A musician/wine snob (in the best possible sense of the term)... living in one of the most vibrant neighborhoods in New York. I love being able to share the wealth of this city's cultural resources, history and diverse beauty, and find it satisfying to see visitors' discovery of it firsthand. You can find absolutely everything in New York... I hope you enjoy your time here, and I'm glad to offer my experience, or anything else I can do, to help you make the best of yours.",,,,f,https://a0.muscache.com/im/pictures/user/687c3b13-fe64-4178-8f4d-c00242b0bb55.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/687c3b13-fe64-4178-8f4d-c00242b0bb55.jpg?aki_policy=profile_x_medium,Washington Heights,1.0,2.0,"['email', 'phone', 'work_email']",t,t,,Washington Heights,Manhattan,40.85137,-73.94066,Private room in rental unit,Private room,2,,1 shared bath,,,"[""Lock on bedroom door"", ""Smoke alarm"", ""Essentials"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Hangers"", ""First aid kit"", ""Kitchen"", ""Wifi"", ""Iron"", ""Host greets you"", ""Hot water""]",,30,30,30.0,30.0,30.0,30.0,30.0,30.0,,t,0,0,0,0,2024-11-04,4,0,0,2018-07-16,2018-09-23,4.25,4.75,2.75,5.0,5.0,4.75,4.5,,f,1,0,1,0,0.05
